energy_code,country_code,year,electricity_ktoe,country,energy_source
N900H,IE,2008,0.0,Ireland,Heat pumps (renewable)
N900H,IT,2008,0.0,Italy,Heat pumps (renewable)
N900H,LT,2008,850.731,Lithuania,Heat pumps (renewable)
N900H,LU,2008,0.0,Luxembourg,Heat pumps (renewable)
N900H,LV,2008,0.0,Latvia,Heat pumps (renewable)
N900H,MT,2008,0.0,Malta,Heat pumps (renewable)
N900H,NL,2008,358.469,Netherlands,Heat pumps (renewable)
N900H,NO,2008,0.0,Norway,Heat pumps (renewable)
N900H,PL,2008,0.0,Poland,Heat pumps (renewable)
N900H,PT,2008,0.0,Portugal,Heat pumps (renewable)
N900H,RO,2008,965.262,Romania,Heat pumps (renewable)
N900H,SE,2008,5493.465,Sweden,Heat pumps (renewable)
N900H,SI,2008,539.381,Slovenia,Heat pumps (renewable)
N900H,SK,2008,1436.199,Slovakia,Heat pumps (renewable)
RA000,AT,2008,3828.959,Austria,Renewables (total)
RA000,BE,2008,379.745,Belgium,Renewables (total)
RA000,BG,2008,251.949,Bulgaria,Renewables (total)
RA000,CY,2008,1.242,Cyprus,Renewables (total)
RA000,CZ,2008,320.809,Czechia,Renewables (total)
RA000,DE,2008,8106.879,Germany,Renewables (total)
RA000,DK,2008,868.1,Denmark,Renewables (total)
RA000,EE,2008,17.025,Estonia,Renewables (total)
RA000,EL,2008,494.487,Greece,Renewables (total)
RA000,ES,2008,5343.349,Spain,Renewables (total)
RA000,EU27_2020,2008,46481.723,EU27 (total of EU),Renewables (total)
RA000,FI,2008,2388.756,Finland,Renewables (total)
RA000,FR,2008,6219.307,France,Renewables (total)
RA000,HR,2008,502.236,Croatia,Renewables (total)
RA000,HU,2008,202.655,Hungary,Renewables (total)
RA000,IE,2008,312.584,Ireland,Renewables (total)
RA000,IT,2008,5001.192,Italy,Renewables (total)
RA000,LT,2008,51.763,Lithuania,Renewables (total)
RA000,LU,2008,24.28,Luxembourg,Renewables (total)
RA000,LV,2008,276.261,Latvia,Renewables (total)
RA000,MT,2008,0.0,Malta,Renewables (total)
RA000,NL,2008,819.499,Netherlands,Renewables (total)
RA000,NO,2008,12068.272,Norway,Renewables (total)
RA000,PL,2008,568.116,Poland,Renewables (total)
RA000,PT,2008,1258.905,Portugal,Renewables (total)
RA000,RO,2008,1481.05,Romania,Renewables (total)
RA000,SE,2008,6999.871,Sweden,Renewables (total)
RA000,SI,2008,370.328,Slovenia,Renewables (total)
RA000,SK,2008,392.376,Slovakia,Renewables (total)
RA100,AT,2008,3295.743,Austria,Hydropower
RA100,BE,2008,35.254,Belgium,Hydropower
RA100,BG,2008,240.13,Bulgaria,Hydropower
RA100,CY,2008,0.0,Cyprus,Hydropower
RA100,CZ,2008,174.061,Czechia,Hydropower
RA100,DE,2008,1757.782,Germany,Hydropower
RA100,DK,2008,2.236,Denmark,Hydropower
RA100,EE,2008,2.4,Estonia,Hydropower
RA100,EL,2008,284.806,Greece,Hydropower
RA100,ES,2008,2008.942,Spain,Hydropower
RA100,EU27_2020,2008,27996.841,EU27 (total of EU),Hydropower
RA100,FI,2008,1471.379,Finland,Hydropower
RA100,FR,2008,5344.671,France,Hydropower
RA100,HR,2008,496.991,Croatia,Hydropower
RA100,HU,2008,18.31,Hungary,Hydropower
RA100,IE,2008,83.261,Ireland,Hydropower
RA100,IT,2008,3578.93,Italy,Hydropower
RA100,LT,2008,34.566,Lithuania,Hydropower
RA100,LU,2008,11.36,Luxembourg,Hydropower
RA100,LV,2008,267.329,Latvia,Hydropower
RA100,MT,2008,0.0,Malta,Hydropower
RA100,NL,2008,8.77,Netherlands,Hydropower
RA100,NO,2008,11955.632,Norway,Hydropower
RA100,PL,2008,185.052,Poland,Hydropower
RA100,PT,2008,584.613,Portugal,Hydropower
RA100,RO,2008,1478.568,Romania,Hydropower
RA100,SE,2008,5938.893,Sweden,Hydropower
RA100,SI,2008,345.474,Slovenia,Hydropower
RA100,SK,2008,347.32,Slovakia,Hydropower
RA300,AT,2008,172.937,Austria,Wind power
RA300,BE,2008,54.772,Belgium,Wind power
RA300,BG,2008,10.469,Bulgaria,Wind power
RA300,CY,2008,0.031,Cyprus,Wind power
RA300,CZ,2008,21.037,Czechia,Wind power
RA300,DE,2008,3558.469,Germany,Wind power
RA300,DK,2008,595.701,Denmark,Wind power
RA300,EE,2008,11.475,Estonia,Wind power
RA300,EL,2008,192.777,Greece,Wind power
RA300,ES,2008,2832.846,Spain,Wind power
RA300,EU27_2020,2008,9739.884,EU27 (total of EU),Wind power
RA300,FI,2008,22.401,Finland,Wind power
RA300,FR,2008,489.614,France,Wind power
RA300,HR,2008,3.431,Croatia,Wind power
RA300,HU,2008,17.612,Hungary,Wind power
RA300,IE,2008,210.664,Ireland,Wind power
RA300,IT,2008,417.998,Italy,Wind power
RA300,LT,2008,11.264,Lithuania,Wind power
RA300,LU,2008,5.21,Luxembourg,Wind power
RA300,LV,2008,5.082,Latvia,Wind power
RA300,MT,2008,0.0,Malta,Wind power
RA300,NL,2008,366.269,Netherlands,Wind power
RA300,NO,2008,78.504,Norway,Wind power
RA300,PL,2008,71.952,Poland,Wind power
RA300,PT,2008,495.046,Portugal,Wind power
RA300,RO,2008,0.428,Romania,Wind power
RA300,SE,2008,171.797,Sweden,Wind power
RA300,SI,2008,0.0,Slovenia,Wind power
RA300,SK,2008,0.602,Slovakia,Wind power
RA410,AT,2008,0.0,Austria,Solar photovoltaic
RA410,BE,2008,0.0,Belgium,Solar photovoltaic
RA410,BG,2008,0.0,Bulgaria,Solar photovoltaic
RA410,CY,2008,0.0,Cyprus,Solar photovoltaic
RA410,CZ,2008,0.0,Czechia,Solar photovoltaic
RA410,DE,2008,0.0,Germany,Solar photovoltaic
RA410,DK,2008,0.0,Denmark,Solar photovoltaic
RA410,EE,2008,0.0,Estonia,Solar photovoltaic
RA410,EL,2008,0.0,Greece,Solar photovoltaic
RA410,ES,2008,1.388,Spain,Solar photovoltaic
RA410,EU27_2020,2008,1.388,EU27 (total of EU),Solar photovoltaic
RA410,FI,2008,0.0,Finland,Solar photovoltaic
RA410,FR,2008,0.0,France,Solar photovoltaic
RA410,HR,2008,0.0,Croatia,Solar photovoltaic
RA410,HU,2008,0.0,Hungary,Solar photovoltaic
RA410,IE,2008,0.0,Ireland,Solar photovoltaic
RA410,IT,2008,0.0,Italy,Solar photovoltaic
RA410,LT,2008,0.0,Lithuania,Solar photovoltaic
RA410,LU,2008,0.0,Luxembourg,Solar photovoltaic
RA410,LV,2008,0.0,Latvia,Solar photovoltaic
RA410,MT,2008,0.0,Malta,Solar photovoltaic
RA410,NL,2008,0.0,Netherlands,Solar photovoltaic
RA410,NO,2008,0.0,Norway,Solar photovoltaic
RA410,PL,2008,0.0,Poland,Solar photovoltaic
RA410,PT,2008,0.0,Portugal,Solar photovoltaic
RA410,RO,2008,0.0,Romania,Solar photovoltaic
RA410,SE,2008,0.0,Sweden,Solar photovoltaic
RA410,SI,2008,0.0,Slovenia,Solar photovoltaic
RA410,SK,2008,0.0,Slovakia,Solar photovoltaic
RA420,AT,2008,2.59,Austria,Solar thermal
RA420,BE,2008,3.559,Belgium,Solar thermal
RA420,BG,2008,0.014,Bulgaria,Solar thermal
RA420,CY,2008,0.22,Cyprus,Solar thermal
RA420,CZ,2008,1.112,Czechia,Solar thermal
RA420,DE,2008,380.052,Germany,Solar thermal
RA420,DK,2008,0.258,Denmark,Solar thermal
RA420,EE,2008,0.0,Estonia,Solar thermal
RA420,EL,2008,0.45,Greece,Solar thermal
RA420,ES,2008,220.292,Spain,Solar thermal
RA420,EU27_2020,2008,638.131,EU27 (total of EU),Solar thermal
RA420,FI,2008,0.339,Finland,Solar thermal
RA420,FR,2008,3.585,France,Solar thermal
RA420,HR,2008,0.0,Croatia,Solar thermal
RA420,HU,2008,0.047,Hungary,Solar thermal
RA420,IE,2008,0.0,Ireland,Solar thermal
RA420,IT,2008,16.592,Italy,Solar thermal
RA420,LT,2008,0.0,Lithuania,Solar thermal
RA420,LU,2008,1.722,Luxembourg,Solar thermal
RA420,LV,2008,0.0,Latvia,Solar thermal
RA420,MT,2008,0.0,Malta,Solar thermal
RA420,NL,2008,3.406,Netherlands,Solar thermal
RA420,NO,2008,0.0,Norway,Solar thermal
RA420,PL,2008,0.0,Poland,Solar thermal
RA420,PT,2008,3.485,Portugal,Solar thermal
RA420,RO,2008,0.001,Romania,Solar thermal
RA420,SE,2008,0.344,Sweden,Solar thermal
RA420,SI,2008,0.063,Slovenia,Solar thermal
RA420,SK,2008,0.0,Slovakia,Solar thermal
RA500,AT,2008,0.0,Austria,Other renewables
RA500,BE,2008,0.0,Belgium,Other renewables
RA500,BG,2008,0.0,Bulgaria,Other renewables
RA500,CY,2008,0.0,Cyprus,Other renewables
RA500,CZ,2008,0.0,Czechia,Other renewables
RA500,DE,2008,0.0,Germany,Other renewables
RA500,DK,2008,0.0,Denmark,Other renewables
RA500,EE,2008,0.0,Estonia,Other renewables
RA500,EL,2008,0.0,Greece,Other renewables
RA500,ES,2008,0.0,Spain,Other renewables
RA500,EU27_2020,2008,39.993,EU27 (total of EU),Other renewables
RA500,FI,2008,0.0,Finland,Other renewables
RA500,FR,2008,39.993,France,Other renewables
RA500,HR,2008,0.0,Croatia,Other renewables
RA500,HU,2008,0.0,Hungary,Other renewables
RA500,IE,2008,0.0,Ireland,Other renewables
RA500,IT,2008,0.0,Italy,Other renewables
RA500,LT,2008,0.0,Lithuania,Other renewables
RA500,LU,2008,0.0,Luxembourg,Other renewables
RA500,LV,2008,0.0,Latvia,Other renewables
RA500,MT,2008,0.0,Malta,Other renewables
RA500,NL,2008,0.0,Netherlands,Other renewables
RA500,NO,2008,0.0,Norway,Other renewables
RA500,PL,2008,0.0,Poland,Other renewables
RA500,PT,2008,0.0,Portugal,Other renewables
RA500,RO,2008,0.0,Romania,Other renewables
RA500,SE,2008,0.0,Sweden,Other renewables
RA500,SI,2008,0.0,Slovenia,Other renewables
RA500,SK,2008,0.0,Slovakia,Other renewables
TOTAL,AT,2008,5748.234,Austria,All energy sources
TOTAL,BE,2008,7256.885,Belgium,All energy sources
TOTAL,BG,2008,3872.418,Bulgaria,All energy sources
TOTAL,CY,2008,436.668,Cyprus,All energy sources
TOTAL,CZ,2008,7192.304,Czechia,All energy sources
TOTAL,DE,2008,55135.082,Germany,All energy sources
TOTAL,DK,2008,3148.409,Denmark,All energy sources
TOTAL,EE,2008,909.888,Estonia,All energy sources
TOTAL,EL,2008,5481.503,Greece,All energy sources
TOTAL,ES,2008,26978.345,Spain,All energy sources
TOTAL,EU27_2020,2008,257846.499,EU27 (total of EU),All energy sources
TOTAL,FI,2008,6658.069,Finland,All energy sources
TOTAL,FR,2008,49338.503,France,All energy sources
TOTAL,HR,2008,1108.409,Croatia,All energy sources
TOTAL,HU,2008,3441.582,Hungary,All energy sources
TOTAL,IE,2008,2604.214,Ireland,All energy sources
TOTAL,IT,2008,27440.395,Italy,All energy sources
TOTAL,LT,2008,1196.303,Lithuania,All energy sources
TOTAL,LU,2008,305.855,Luxembourg,All energy sources
TOTAL,LV,2008,453.561,Latvia,All energy sources
TOTAL,MT,2008,198.796,Malta,All energy sources
TOTAL,NL,2008,9247.805,Netherlands,All energy sources
TOTAL,NO,2008,12221.324,Norway,All energy sources
TOTAL,PL,2008,13353.769,Poland,All energy sources
TOTAL,PT,2008,3952.944,Portugal,All energy sources
TOTAL,RO,2008,5585.264,Romania,All energy sources
TOTAL,SE,2008,12901.006,Sweden,All energy sources
TOTAL,SI,2008,1409.976,Slovenia,All energy sources
TOTAL,SK,2008,2490.312,Slovakia,All energy sources
BIOE,AT,2009,367.71,Austria,Bioenergy
BIOE,BE,2009,339.609,Belgium,Bioenergy
BIOE,BG,2009,0.636,Bulgaria,Bioenergy
BIOE,CY,2009,2.28,Cyprus,Bioenergy
BIOE,CZ,2009,158.939,Czechia,Bioenergy
BIOE,DE,2009,2655.632,Germany,Bioenergy
BIOE,DK,2009,285.383,Denmark,Bioenergy
BIOE,EE,2009,26.894,Estonia,Bioenergy
BIOE,EL,2009,18.708,Greece,Bioenergy
BIOE,ES,2009,299.914,Spain,Bioenergy
BIOE,FI,2009,750.987,Finland,Bioenergy
BIOE,FR,2009,355.116,France,Bioenergy
BIOE,HR,2009,1.717,Croatia,Bioenergy
BIOE,HU,2009,200.76,Hungary,Bioenergy
BIOE,IE,2009,22.375,Ireland,Bioenergy
BIOE,IT,2009,649.761,Italy,Bioenergy
BIOE,LT,2009,8.77,Lithuania,Bioenergy
BIOE,LU,2009,6.723,Luxembourg,Bioenergy
BIOE,LV,2009,4.117,Latvia,Bioenergy
BIOE,MT,2009,0.0,Malta,Bioenergy
BIOE,NL,2009,527.034,Netherlands,Bioenergy
BIOE,NO,2009,19.518,Norway,Bioenergy
BIOE,PL,2009,449.383,Poland,Bioenergy
BIOE,PT,2009,179.346,Portugal,Bioenergy
BIOE,RO,2009,0.906,Romania,Bioenergy
BIOE,SE,2009,985.418,Sweden,Bioenergy
BIOE,SI,2009,16.188,Slovenia,Bioenergy
BIOE,SK,2009,46.174,Slovakia,Bioenergy
C0000X0350-0370,AT,2009,323.174,Austria,Other / combined category
C0000X0350-0370,BE,2009,445.228,Belgium,Other / combined category
C0000X0350-0370,BG,2009,1814.531,Bulgaria,Other / combined category
C0000X0350-0370,CY,2009,0.0,Cyprus,Other / combined category
C0000X0350-0370,CZ,2009,3950.645,Czechia,Other / combined category
C0000X0350-0370,DE,2009,21792.347,Germany,Other / combined category
C0000X0350-0370,DK,2009,1520.808,Denmark,Other / combined category
C0000X0350-0370,EE,2009,0.0,Estonia,Other / combined category
C0000X0350-0370,EL,2009,2939.639,Greece,Other / combined category
C0000X0350-0370,ES,2009,3087.704,Spain,Other / combined category
C0000X0350-0370,EU27_2020,2009,60496.545,EU27 (total of EU),Other / combined category
C0000X0350-0370,FI,2009,957.008,Finland,Other / combined category
C0000X0350-0370,FR,2009,1863.027,France,Other / combined category
C0000X0350-0370,HR,2009,142.562,Croatia,Other / combined category
C0000X0350-0370,HU,2009,545.142,Hungary,Other / combined category
C0000X0350-0370,IE,2009,344.309,Ireland,Other / combined category
C0000X0350-0370,IT,2009,3417.455,Italy,Other / combined category
C0000X0350-0370,LT,2009,0.0,Lithuania,Other / combined category
C0000X0350-0370,LU,2009,0.0,Luxembourg,Other / combined category
C0000X0350-0370,LV,2009,0.172,Latvia,Other / combined category
C0000X0350-0370,MT,2009,0.0,Malta,Other / combined category
C0000X0350-0370,NL,2009,2087.532,Netherlands,Other / combined category
C0000X0350-0370,NO,2009,3.525,Norway,Other / combined category
C0000X0350-0370,PL,2009,11469.39,Poland,Other / combined category
C0000X0350-0370,PT,2009,1108.856,Portugal,Other / combined category
C0000X0350-0370,RO,2009,1869.991,Romania,Other / combined category
C0000X0350-0370,SE,2009,44.282,Sweden,Other / combined category
C0000X0350-0370,SI,2009,441.273,Slovenia,Other / combined category
C0000X0350-0370,SK,2009,331.47,Slovakia,Other / combined category
FE,AT,2009,1644.095,Austria,Final energy consumption (context)
FE,BE,2009,3181.484,Belgium,Final energy consumption (context)
FE,BG,2009,2011.35,Bulgaria,Final energy consumption (context)
FE,CY,2009,445.744,Cyprus,Final energy consumption (context)
FE,CZ,2009,4279.421,Czechia,Final energy consumption (context)
FE,DE,2009,30787.962,Germany,Final energy consumption (context)
FE,DK,2009,2263.113,Denmark,Final energy consumption (context)
FE,EE,2009,708.34,Estonia,Final energy consumption (context)
FE,EL,2009,4549.355,Greece,Final energy consumption (context)
FE,ES,2009,14160.533,Spain,Final energy consumption (context)
FE,FI,2009,2282.807,Finland,Final energy consumption (context)
FE,FR,2009,4412.571,France,Final energy consumption (context)
FE,HR,2009,506.139,Croatia,Final energy consumption (context)
FE,HU,2009,1512.237,Hungary,Final energy consumption (context)
FE,IE,2009,2050.676,Ireland,Final energy consumption (context)
FE,IT,2009,18785.677,Italy,Final energy consumption (context)
FE,LT,2009,243.852,Lithuania,Final energy consumption (context)
FE,LU,2009,247.953,Luxembourg,Final energy consumption (context)
FE,LV,2009,173.087,Latvia,Final energy consumption (context)
FE,MT,2009,186.414,Malta,Final energy consumption (context)
FE,NL,2009,8465.913,Netherlands,Final energy consumption (context)
FE,NO,2009,379.794,Norway,Final energy consumption (context)
FE,PL,2009,12244.941,Poland,Final energy consumption (context)
FE,PT,2009,2681.951,Portugal,Final energy consumption (context)
FE,RO,2009,2617.025,Romania,Final energy consumption (context)
FE,SE,2009,397.815,Sweden,Final energy consumption (context)
FE,SI,2009,495.042,Slovenia,Final energy consumption (context)
FE,SK,2009,592.261,Slovakia,Final energy consumption (context)
N900H,AT,2009,0.0,Austria,Heat pumps (renewable)
N900H,BE,2009,4060.361,Belgium,Heat pumps (renewable)
N900H,BG,2009,1311.78,Bulgaria,Heat pumps (renewable)
N900H,CY,2009,0.0,Cyprus,Heat pumps (renewable)
N900H,CZ,2009,2339.467,Czechia,Heat pumps (renewable)
N900H,DE,2009,11602.064,Germany,Heat pumps (renewable)
N900H,DK,2009,0.0,Denmark,Heat pumps (renewable)
N900H,EE,2009,0.0,Estonia,Heat pumps (renewable)
N900H,EL,2009,0.0,Greece,Heat pumps (renewable)
N900H,ES,2009,4536.629,Spain,Heat pumps (renewable)
N900H,EU27_2020,2009,70929.664,EU27 (total of EU),Heat pumps (renewable)
N900H,FI,2009,2022.872,Finland,Heat pumps (renewable)
N900H,FR,2009,35230.954,France,Heat pumps (renewable)
N900H,HR,2009,0.0,Croatia,Heat pumps (renewable)
N900H,HU,2009,1326.397,Hungary,Heat pumps (renewable)
N900H,IE,2009,0.0,Ireland,Heat pumps (renewable)
N900H,IT,2009,0.0,Italy,Heat pumps (renewable)
N900H,LT,2009,933.104,Lithuania,Heat pumps (renewable)
N900H,LU,2009,0.0,Luxembourg,Heat pumps (renewable)
N900H,LV,2009,0.0,Latvia,Heat pumps (renewable)
N900H,MT,2009,0.0,Malta,Heat pumps (renewable)
N900H,NL,2009,365.262,Netherlands,Heat pumps (renewable)
N900H,NO,2009,0.0,Norway,Heat pumps (renewable)
N900H,PL,2009,0.0,Poland,Heat pumps (renewable)
N900H,PT,2009,0.0,Portugal,Heat pumps (renewable)
N900H,RO,2009,1010.49,Romania,Heat pumps (renewable)
N900H,SE,2009,4486.071,Sweden,Heat pumps (renewable)
N900H,SI,2009,493.465,Slovenia,Heat pumps (renewable)
N900H,SK,2009,1210.748,Slovakia,Heat pumps (renewable)
RA000,AT,2009,4056.513,Austria,Renewables (total)
RA000,BE,2009,467.726,Belgium,Renewables (total)
RA000,BG,2009,316.371,Bulgaria,Renewables (total)
RA000,CY,2009,2.64,Cyprus,Renewables (total)
RA000,CZ,2009,400.253,Czechia,Renewables (total)
RA000,DE,2009,8249.183,Germany,Renewables (total)
RA000,DK,2009,865.262,Denmark,Renewables (total)
RA000,EE,2009,46.459,Estonia,Renewables (total)
RA000,EL,2009,701.903,Greece,Renewables (total)
RA000,ES,2009,6369.733,Spain,Renewables (total)
RA000,EU27_2020,2009,49090.045,EU27 (total of EU),Renewables (total)
RA000,FI,2009,1865.946,Finland,Renewables (total)
RA000,FR,2009,5860.558,France,Renewables (total)
RA000,HR,2009,643.393,Croatia,Renewables (total)
RA000,HU,2009,248.9,Hungary,Renewables (total)
RA000,IE,2009,358.268,Ireland,Renewables (total)
RA000,IT,2009,5954.889,Italy,Renewables (total)
RA000,LT,2009,58.813,Lithuania,Renewables (total)
RA000,LU,2009,23.028,Luxembourg,Renewables (total)
RA000,LV,2009,305.681,Latvia,Renewables (total)
RA000,MT,2009,0.0,Malta,Renewables (total)
RA000,NL,2009,931.644,Netherlands,Renewables (total)
RA000,NO,2009,10875.924,Norway,Renewables (total)
RA000,PL,2009,746.236,Poland,Renewables (total)
RA000,PT,2009,1572.739,Portugal,Renewables (total)
RA000,RO,2009,1337.33,Romania,Renewables (total)
RA000,SE,2009,6862.433,Sweden,Renewables (total)
RA000,SI,2009,421.912,Slovenia,Renewables (total)
RA000,SK,2009,422.232,Slovakia,Renewables (total)
RA100,AT,2009,3516.449,Austria,Hydropower
RA100,BE,2009,28.203,Belgium,Hydropower
RA100,BG,2009,295.074,Bulgaria,Hydropower
RA100,CY,2009,0.0,Cyprus,Hydropower
RA100,CZ,2009,208.909,Czechia,Hydropower
RA100,DE,2009,1636.371,Germany,Hydropower
RA100,DK,2009,1.634,Denmark,Hydropower
RA100,EE,2009,2.75,Estonia,Hydropower
RA100,EL,2009,460.237,Greece,Hydropower
RA100,ES,2009,2270.937,Spain,Hydropower
RA100,EU27_2020,2009,28288.851,EU27 (total of EU),Hydropower
RA100,FI,2009,1090.802,Finland,Hydropower
RA100,FR,2009,4771.672,France,Hydropower
RA100,HR,2009,637.008,Croatia,Hydropower
RA100,HU,2009,19.629,Hungary,Hydropower
RA100,IE,2009,77.535,Ireland,Hydropower
RA100,IT,2009,4225.063,Italy,Hydropower
RA100,LT,2009,36.457,Lithuania,Hydropower
RA100,LU,2009,9.101,Luxembourg,Hydropower
RA100,LV,2009,297.257,Latvia,Hydropower
RA100,MT,2009,0.0,Malta,Hydropower
RA100,NL,2009,8.426,Netherlands,Hydropower
RA100,NO,2009,10772.399,Norway,Hydropower
RA100,PL,2009,204.225,Poland,Hydropower
RA100,PT,2009,712.319,Portugal,Hydropower
RA100,RO,2009,1335.642,Romania,Hydropower
RA100,SE,2009,5662.226,Sweden,Hydropower
RA100,SI,2009,405.382,Slovenia,Hydropower
RA100,SK,2009,375.543,Slovakia,Hydropower
RA300,AT,2009,168.017,Austria,Wind power
RA300,BE,2009,85.641,Belgium,Wind power
RA300,BG,2009,20.379,Bulgaria,Wind power
RA300,CY,2009,0.031,Cyprus,Wind power
RA300,CZ,2009,24.769,Czechia,Wind power
RA300,DE,2009,3389.51,Germany,Wind power
RA300,DK,2009,577.902,Denmark,Wind power
RA300,EE,2009,16.815,Estonia,Wind power
RA300,EL,2009,218.659,Greece,Wind power
RA300,ES,2009,3277.472,Spain,Wind power
RA300,EU27_2020,2009,10714.102,EU27 (total of EU),Wind power
RA300,FI,2009,23.785,Finland,Wind power
RA300,FR,2009,680.273,France,Wind power
RA300,HR,2009,4.66,Croatia,Wind power
RA300,HU,2009,28.455,Hungary,Wind power
RA300,IE,2009,258.321,Ireland,Wind power
RA300,IT,2009,562.585,Italy,Wind power
RA300,LT,2009,13.586,Lithuania,Wind power
RA300,LU,2009,5.458,Luxembourg,Wind power
RA300,LV,2009,4.307,Latvia,Wind power
RA300,MT,2009,0.0,Malta,Wind power
RA300,NL,2009,393.863,Netherlands,Wind power
RA300,NO,2009,84.007,Norway,Wind power
RA300,PL,2009,92.629,Poland,Wind power
RA300,PT,2009,651.502,Portugal,Wind power
RA300,RO,2009,0.78,Romania,Wind power
RA300,SE,2009,214.187,Sweden,Wind power
RA300,SI,2009,0.0,Slovenia,Wind power
RA300,SK,2009,0.516,Slovakia,Wind power
RA410,AT,2009,0.0,Austria,Solar photovoltaic
RA410,BE,2009,0.0,Belgium,Solar photovoltaic
RA410,BG,2009,0.0,Bulgaria,Solar photovoltaic
RA410,CY,2009,0.0,Cyprus,Solar photovoltaic
RA410,CZ,2009,0.0,Czechia,Solar photovoltaic
RA410,DE,2009,0.0,Germany,Solar photovoltaic
RA410,DK,2009,0.0,Denmark,Solar photovoltaic
RA410,EE,2009,0.0,Estonia,Solar photovoltaic
RA410,EL,2009,0.0,Greece,Solar photovoltaic
RA410,ES,2009,8.856,Spain,Solar photovoltaic
RA410,EU27_2020,2009,8.856,EU27 (total of EU),Solar photovoltaic
RA410,FI,2009,0.0,Finland,Solar photovoltaic
RA410,FR,2009,0.0,France,Solar photovoltaic
RA410,HR,2009,0.0,Croatia,Solar photovoltaic
RA410,HU,2009,0.0,Hungary,Solar photovoltaic
RA410,IE,2009,0.0,Ireland,Solar photovoltaic
RA410,IT,2009,0.0,Italy,Solar photovoltaic
RA410,LT,2009,0.0,Lithuania,Solar photovoltaic
RA410,LU,2009,0.0,Luxembourg,Solar photovoltaic
RA410,LV,2009,0.0,Latvia,Solar photovoltaic
RA410,MT,2009,0.0,Malta,Solar photovoltaic
RA410,NL,2009,0.0,Netherlands,Solar photovoltaic
RA410,NO,2009,0.0,Norway,Solar photovoltaic
RA410,PL,2009,0.0,Poland,Solar photovoltaic
RA410,PT,2009,0.0,Portugal,Solar photovoltaic
RA410,RO,2009,0.0,Romania,Solar photovoltaic
RA410,SE,2009,0.0,Sweden,Solar photovoltaic
RA410,SI,2009,0.0,Slovenia,Solar photovoltaic
RA410,SK,2009,0.0,Slovakia,Solar photovoltaic
RA420,AT,2009,4.206,Austria,Solar thermal
RA420,BE,2009,14.274,Belgium,Solar thermal
RA420,BG,2009,0.281,Bulgaria,Solar thermal
RA420,CY,2009,0.33,Cyprus,Solar thermal
RA420,CZ,2009,7.636,Czechia,Solar thermal
RA420,DE,2009,566.036,Germany,Solar thermal
RA420,DK,2009,0.344,Denmark,Solar thermal
RA420,EE,2009,0.0,Estonia,Solar thermal
RA420,EL,2009,4.299,Greece,Solar thermal
RA420,ES,2009,512.554,Spain,Solar thermal
RA420,EU27_2020,2009,1203.869,EU27 (total of EU),Solar thermal
RA420,FI,2009,0.371,Finland,Solar thermal
RA420,FR,2009,14.959,France,Solar thermal
RA420,HR,2009,0.008,Croatia,Solar thermal
RA420,HU,2009,0.056,Hungary,Solar thermal
RA420,IE,2009,0.036,Ireland,Solar thermal
RA420,IT,2009,58.167,Italy,Solar thermal
RA420,LT,2009,0.0,Lithuania,Solar thermal
RA420,LU,2009,1.747,Luxembourg,Solar thermal
RA420,LV,2009,0.0,Latvia,Solar thermal
RA420,MT,2009,0.0,Malta,Solar thermal
RA420,NL,2009,3.861,Netherlands,Solar thermal
RA420,NO,2009,0.0,Norway,Solar thermal
RA420,PL,2009,0.0,Poland,Solar thermal
RA420,PT,2009,13.758,Portugal,Solar thermal
RA420,RO,2009,0.002,Romania,Solar thermal
RA420,SE,2009,0.602,Sweden,Solar thermal
RA420,SI,2009,0.342,Slovenia,Solar thermal
RA420,SK,2009,0.0,Slovakia,Solar thermal
RA500,AT,2009,0.0,Austria,Other renewables
RA500,BE,2009,0.0,Belgium,Other renewables
RA500,BG,2009,0.0,Bulgaria,Other renewables
RA500,CY,2009,0.0,Cyprus,Other renewables
RA500,CZ,2009,0.0,Czechia,Other renewables
RA500,DE,2009,0.0,Germany,Other renewables
RA500,DK,2009,0.0,Denmark,Other renewables
RA500,EE,2009,0.0,Estonia,Other renewables
RA500,EL,2009,0.0,Greece,Other renewables
RA500,ES,2009,0.0,Spain,Other renewables
RA500,EU27_2020,2009,38.538,EU27 (total of EU),Other renewables
RA500,FI,2009,0.0,Finland,Other renewables
RA500,FR,2009,38.538,France,Other renewables
RA500,HR,2009,0.0,Croatia,Other renewables
RA500,HU,2009,0.0,Hungary,Other renewables
RA500,IE,2009,0.0,Ireland,Other renewables
RA500,IT,2009,0.0,Italy,Other renewables
RA500,LT,2009,0.0,Lithuania,Other renewables
RA500,LU,2009,0.0,Luxembourg,Other renewables
RA500,LV,2009,0.0,Latvia,Other renewables
RA500,MT,2009,0.0,Malta,Other renewables
RA500,NL,2009,0.0,Netherlands,Other renewables
RA500,NO,2009,0.0,Norway,Other renewables
RA500,PL,2009,0.0,Poland,Other renewables
RA500,PT,2009,0.0,Portugal,Other renewables
RA500,RO,2009,0.0,Romania,Other renewables
RA500,SE,2009,0.0,Sweden,Other renewables
RA500,SI,2009,0.0,Slovenia,Other renewables
RA500,SK,2009,0.0,Slovakia,Other renewables
TOTAL,AT,2009,5940.457,Austria,All energy sources
TOTAL,BE,2009,7840.44,Belgium,All energy sources
TOTAL,BG,2009,3694.187,Bulgaria,All energy sources
